"Tipo_muestra","Orden","ruc","RAZON_SOCIAL","NOMBRE_COMERCIAL","CODIGO_ORGANIZACION_LEGAL","ORGANIZACION_LEGAL","CODIGO_CATESTAB","TIPESTAB","CODIGO_EMPRESA_TIPO","EMPRESA_TIPO","CODIGO_EMPRESA_ESTADO","EMPRESA_ESTADO","CODIGO_ESTADO_HABIDO","ESTADO_HABIDO","UBIGEO","NOMDEP","NOMPROV","NOMDIST","codigo de distrito","CIIU_V3","CIIU_V4","ANIO_CONSTITUCION","ANIO_APERTURA","ANIO_CIERRE","CODIGO_REG_PROPIEDAD","REG_PROPIEDAD","CODIGO_ACTIV_COMERCIO_EXTERIOR","ACTIV_COMERCIO_EXTERIOR","Estado","DESC_ESTADO","DESC_VIA_OTRO","DESC_CONDICION_DOMICILIO","CAPITAL","Region","CODODEI","ODEI","Cono","Descripcion_CIIU","COD_DIVISION","DESCRIP_DIVISION","ESTRATO_INNOVA","COD_SECTOR","SECTOR_CENEC","ID","veneta_mill","tot_vent","part_ing","prob","weight","eeee"
"2","15515","20600390644","MADECOR PROYECTOS & CARPINTERIA GENERALES S.A.C. - MADECOR PCG S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150143","LIMA","LIMA","VILLA MARIA DEL TRIUNFO","43","3610","1622","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","VILLA MARIA DEL TRIUNFO","15 Provincia de Lima","15","Lima","4 Sur","Fabricación de partes y piezas de carpintería para edificios y construcciones","16","Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6592","254687821824",",000258843560005",",03","29.08","29,08"
"2","15532","20382644353","INDUSTRIAS MAPS E.I.R.L","-","7","EMPRESA INDIVIDUAL DE RESP. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150110","LIMA","LIMA","COMAS","10","1920","1520","1982","1998","","1","EMPRESA PRIVADA NACIONAL","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LA LIBERTAD","15 Provincia de Lima","15","Lima","1 Norte","Fabricación de calzado","15","Fabricación de productos de cuero y productos conexos","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6553","254687821824",",000257289502770",",08","13","13,00"
"2","15630","10070314342","PINEDO ESTRADA HERNAN GONZALO","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150108","LIMA","LIMA","CHORRILLOS","08","3150","2740","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","CHORRILLOS","15 Provincia de Lima","15","Lima","4 Sur","Fabricación de equipo eléctrico de iluminación","27","Fabricación de equipo eléctrico","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6500","254687821824",",000255214399658",",07","13.57","13,57"
"2","15663","10078620370","PADILLA KOO JOSE ANTONIO","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","250101","UCAYALI","CORONEL PORTILLO","CALLERIA","01","7421","7110","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","PUCALLPA","25 Ucayali","26","Pucallpa","","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","29.8","29,80"
"2","15764","10154237459","CANCHARI ANTEZANA JHONNY VICTOR","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150110","LIMA","LIMA","COMAS","10","3610","3100","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LA LIBERTAD","15 Provincia de Lima","15","Lima","1 Norte","Fabricación de muebles","31","Fabricación de muebles","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6500","254687821824",",000255214399658",",03","29","29,00"
"2","15775","10166624377","NIQUEN NAVARRO JOSE FELIX","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","99","No conocido","150122","LIMA","LIMA","MIRAFLORES","22","7421","7110","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","NO HABIDO","MIRAFLORES","15 Provincia de Lima","15","Lima","2 Centro","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","29.8","29,80"
"2","15795","10192493825","RODRIGUEZ GALLO MIRIAM LUCERO","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150133","LIMA","LIMA","SAN JUAN DE MIRAFLORES","33","2811","2511","","2019","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","CIUDAD DE DIOS","15 Provincia de Lima","15","Lima","4 Sur","Fabricación de productos metálicos para uso estructural","25","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6500","254687821824",",000255214399658",",03","29.92","29,92"
"2","15808","10201056191","VILLALVA ALMONACID GUIDO DAVID","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","030101","APURIMAC","ABANCAY","ABANCAY","01","7411","6910","2003","1901","","1","EMPRESA PRIVADA NACIONAL","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","ABANCAY","03 Apurimac","4","Abancay","","Actividades jurídicas","69","Actividades jurídicas y de contabilidad","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","29.89","29,89"
"2","15862","10282747311","SULCA BARRON ELMER ALFONSO","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","050101","AYACUCHO","HUAMANGA","AYACUCHO","01","7421","7110","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","AYACUCHO","05 Ayacucho","6","Ayacucho","","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","29.8","29,80"
"2","15865","10292679675","SANCHEZ CARDENAS CESAR AUGUSTO","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","40129","AREQUIPA","AREQUIPA","JOSE LUIS BUSTAMANTE Y RIVERO","9","7421","7110","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","CIUDAD SATELITE","04 Arequipa","5","Arequipa","","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","29.8","29,80"
"2","15893","10400498089","JARA OLIVARES HUGO SOTIL","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150805","LIMA","HUAURA","HUALMAY","05","7290","6209","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","HUALMAY","15 Lima Provincias","27","Huacho","","Otras actividades de tecnología de la información y servicios informáticos","62","Programación informática, consultoría de informática y actividades conexas","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","29.61","29,61"
"2","15908","10405444467","ROMERO SULCA SANTA SECIA","","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","70106","CALLAO","CALLAO","VENTANILLA","6","3699","3290","","2019","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","VENTANILLA","07 Callao","15","Lima","5 Provincia Constitucional del Callao","Otras industrias manufactureras n.c.p.","32","Otras industrias manufactureras","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6500","254687821824",",000255214399658",",07","13.67","13,67"
"2","15911","10406136987","DIAZ REGALADO LUZ MARISOL","INDUSTRIAS KAMANILLAS","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150142","LIMA","LIMA","VILLA EL SALVADOR","42","3610","3100","","2018","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","VILLA EL SALVADOR","15 Provincia de Lima","15","Lima","4 Sur","Fabricación de muebles","31","Fabricación de muebles","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6500","254687821824",",000255214399658",",03","29","29,00"
"2","15934","10411731869","VARILLAS HORNA DUNNAY ENRIQUE","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150141","LIMA","LIMA","SURQUILLO","41","7421","7110","","2003","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SURQUILLO","15 Provincia de Lima","15","Lima","2 Centro","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","29.8","29,80"
"2","15954","10415173101","NIMA ALAMA JORGE LUIS","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150106","LIMA","LIMA","CARABAYLLO","06","9309","3290","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","CARABAYLLO","15 Provincia de Lima","15","Lima","1 Norte","Otras industrias manufactureras n.c.p.","32","Otras industrias manufactureras","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6500","254687821824",",000255214399658",",07","13.67","13,67"
"2","15964","10417310245","RAMIREZ PIZAN SAUL WILLIE","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","21809","ANCASH","SANTA","NUEVO CHIMBOTE","9","7421","7110","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","BUENOS AIRES","02 Ancash","3","Chimbote","","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","29.8","29,80"
"2","15966","10417647193","CANALES MEDRANO GIULIZA ANGUILA","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150132","LIMA","LIMA","SAN JUAN DE LURIGANCHO","32","7499","6920","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN JUAN DE LURIGANCHO","15 Provincia de Lima","15","Lima","3 Este","Actividades de contabilidad, teneduría de libros y auditoría; consultoría fiscal","69","Actividades jurídicas y de contabilidad","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","29.89","29,89"
"2","15997","10425584915","GALVAN ORMEÑO IGOR ARTHUR","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150507","LIMA","CAÑETE","IMPERIAL","07","7310","7210","","2006","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","IMPERIAL","15 Lima Provincias","27","Huacho","","Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería","72","Investigación científica y desarrollo","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",24","4.08","4,08"
"2","16007","10428422835","LANDEO FLORES CHRISTIAN ARMANDO","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150108","LIMA","LIMA","CHORRILLOS","08","7290","6209","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","CHORRILLOS","15 Provincia de Lima","15","Lima","4 Sur","Otras actividades de tecnología de la información y servicios informáticos","62","Programación informática, consultoría de informática y actividades conexas","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","29.61","29,61"
"2","16015","10430833346","MAZZETTI VAZQUEZ LUCIANO MARCELO","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150104","LIMA","LIMA","BARRANCO","04","9309","7310","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","BARRANCO","15 Provincia de Lima","15","Lima","2 Centro","Publicidad","73","Publicidad y estudios de mercado","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","30","30,00"
"2","16021","10431619267","ROSAS CUADROS YOJANA EVELYN","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","110101","ICA","ICA","ICA","01","3000","2620","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","ICA","11 Ica","11","Ica","","Fabricación de ordenadores y equipo periférico","26","Fabricación de productos de informática, de electrónica y de óptica","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6500","254687821824",",000255214399658",",28","3.64","3,64"
"2","16029","10435186390","CASTRO OYANGUREN DAVID","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150117","LIMA","LIMA","LOS OLIVOS","17","9309","2511","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LAS PALMERAS","15 Provincia de Lima","15","Lima","1 Norte","Fabricación de productos metálicos para uso estructural","25","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6500","254687821824",",000255214399658",",03","29.92","29,92"
"2","16094","10467642419","SAUCEDO TIRADO ERI LEYMER","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150101","LIMA","LIMA","LIMA","01","1729","1399","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LIMA","15 Provincia de Lima","15","Lima","2 Centro","Fabricación de otros productos textiles n.c.p.","13","Fabricación de productos textiles","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6500","254687821824",",000255214399658",",03","29","29,00"
"2","16098","10469422076","AYAMAMANI LOPEZ PAUL ABEL","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","40129","AREQUIPA","AREQUIPA","JOSE LUIS BUSTAMANTE Y RIVERO","9","5239","7220","","2016","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","CIUDAD SATELITE","04 Arequipa","5","Arequipa","","Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades","72","Investigación científica y desarrollo","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",24","4.08","4,08"
"2","16108","10477901994","CHAVEZ BUENDIA RAID RAMID","-","2","PERSONA NATURAL CON EMP. UNIPERS.","2","PRINCIPAL(MATRIZ)- UNICA","1","Personal Natural con Negocio","1","En Operación","1","Habido","150115","LIMA","LIMA","LA VICTORIA","15","1810","1410","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LA VICTORIA","15 Provincia de Lima","15","Lima","2 Centro","Fabricación de prendas de vestir, excepto prendas de piel","14","Fabricación de prendas de vestir","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6500","254687821824",",000255214399658",",03","30.03","30,03"
"2","16156","20100153328","OMNITRADE S A","-","26","SOCIEDAD ANONIMA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150122","LIMA","LIMA","MIRAFLORES","22","7290","6209","","1901","","99","No conocido","1","IMPORTADOR","0","ACTIVO","","HABIDO","MIRAFLORES","15 Provincia de Lima","15","Lima","2 Centro","Otras actividades de tecnología de la información y servicios informáticos","62","Programación informática, consultoría de informática y actividades conexas","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","29.61","29,61"
"2","16158","20100308623","BON AMI S A","-","26","SOCIEDAD ANONIMA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150120","LIMA","LIMA","MAGDALENA DEL MAR","20","1541","1071","1984","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","MAGDALENA DEL MAR","15 Provincia de Lima","15","Lima","2 Centro","Elaboración de productos de panadería","10","Elaboración de productos alimenticios","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6500","254687821824",",000255214399658",",03","29.87","29,87"
"2","16168","20101067531","INVERSIONES SUR S A","-","26","SOCIEDAD ANONIMA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","7414","7020","1990","1901","","1","EMPRESA PRIVADA NACIONAL","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Actividades de consultoría de gestión","70","Actividades de oficinas principales; actividades de consultoría de gestión","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","29.98","29,98"
"2","16174","20101235263","ANTONIO LLANOS AREVALO E I R LTDA","-","7","EMPRESA INDIVIDUAL DE RESP. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150135","LIMA","LIMA","SAN MARTIN DE PORRES","35","2922","2818","1993","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","BARRIO OBRERO INDUSTRIAL","15 Provincia de Lima","15","Lima","1 Norte","Fabricación de herramientas de mano motorizadas","28","Fabricación de maquinaria y equipo n.c.p.","2. Pequeña empresa- 150 uit a 500 uit","11","Manufactura","","0.6500","254687821824",",000255214399658",",04","27.77","27,77"
"2","16184","20101971393","EBRRA ASESORES S A","EBRRA ASESORES SA","26","SOCIEDAD ANONIMA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","7411","6910","1983","1989","","1","EMPRESA PRIVADA NACIONAL","2","EXPORTADOR","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Actividades jurídicas","69","Actividades jurídicas y de contabilidad","2. Pequeña empresa- 150 uit a 500 uit","16","Servicios","","0.6500","254687821824",",000255214399658",",03","29.89","29,89"
